Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_237.jpg;0;0;1;2.735539;102.1207;185.5185;359.0093;72.91588;0.2717127
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_302.jpg;0;0;1;2.463581;102.1637;185.654;358.6983;73.3446;0.05435341
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_370.jpg;0;0;1;2.32434;102.2117;185.8281;358.4781;73.72693;0.006927014
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_436.jpg;0;0;1;2.21084;102.2466;185.9546;358.5334;74.11621;359.9936
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_502.jpg;0;0;1;2.055402;102.2792;186.0763;358.7445;74.45809;0.03063293
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_570.jpg;0;0;1;1.837443;102.3177;186.2162;358.7474;74.59105;-0.005345913
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_637.jpg;0;0;1;1.657218;102.3422;186.3058;358.5839;74.60364;-0.001345117
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_703.jpg;0;0;1;1.474338;102.3657;186.3908;358.6005;74.62637;359.994
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_770.jpg;0;0;1;1.313591;102.3937;186.4921;358.6789;74.64742;-0.004086287
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_836.jpg;0;0;1;1.164517;102.4109;186.554;358.6081;74.65298;0.002485868
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_902.jpg;0;0;1;0.932632;102.426;186.6078;358.5919;74.74613;-0.005071453
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_58_970.jpg;0;0;1;0.7465516;102.4408;186.6624;358.5296;74.96822;-0.004715517
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_036.jpg;0;0;1;0.5479268;102.4473;186.6884;358.438;75.09322;0.004841468
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_102.jpg;0;0;1;0.2620869;102.4514;186.7038;358.4137;75.19667;359.9938
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_169.jpg;0;0;1;0.03909711;102.4521;186.7078;358.4209;75.19971;0.006191303
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_236.jpg;0;0;1;-0.0364417;102.4521;186.7079;358.6796;75.20758;0.008214762
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_302.jpg;0;0;1;-0.1171606;102.4521;186.7078;359.0734;75.2056;0.01556994
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_369.jpg;0;0;1;-0.1137822;102.452;186.7076;359.5784;75.20557;0.02487819
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_435.jpg;0;0;1;-0.1084778;102.452;186.7074;359.9355;75.20542;0.0305211
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_502.jpg;0;0;1;-0.09887072;102.452;186.7073;0.2679653;75.2052;0.03500274
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_569.jpg;0;0;1;-0.09006976;102.4519;186.7072;0.6651047;75.20486;0.03919892
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_636.jpg;0;0;1;-0.07569736;102.4519;186.7071;0.896166;75.20441;0.01308413
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_701.jpg;0;0;1;-0.05606958;102.4519;186.707;1.079289;75.20494;359.9815
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_769.jpg;0;0;1;-0.0403351;102.4516;186.7071;1.231755;75.20515;359.9758
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_835.jpg;0;0;1;-0.01365835;102.4514;186.7071;1.238932;75.20455;-0.001877714
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_902.jpg;0;0;1;0.01576972;102.4517;186.707;1.186841;75.2043;0.0034144
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_02_59_969.jpg;0;0;1;0.02577838;102.4519;186.707;1.060945;75.20395;0.01743513
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_035.jpg;0;0;1;0.0314692;102.4519;186.707;0.951713;75.20373;0.03254214
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_102.jpg;0;0;1;0.03565188;102.4519;186.7071;0.8321199;75.20361;0.04563399
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_169.jpg;0;0;1;0.03775397;102.452;186.7071;0.6618667;75.20359;0.05981793
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_235.jpg;0;0;1;0.03899604;102.452;186.7072;0.5299058;75.20366;0.06796754
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_301.jpg;0;0;1;0.03937625;102.452;186.7072;0.3973812;75.2038;0.07412547
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_368.jpg;0;0;1;0.03877578;102.452;186.7073;0.2242359;75.20406;0.07928854
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_435.jpg;0;0;1;0.0374837;102.452;186.7073;0.1000423;75.20425;0.08092348
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_501.jpg;0;0;1;0.03481182;102.452;186.7074;359.983;75.20445;0.08078716
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_568.jpg;0;0;1;0.03220141;102.452;186.7074;359.8409;75.2047;0.0781241
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_636.jpg;0;0;1;0.02916721;102.4521;186.7075;359.7466;75.20483;0.07449633
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_701.jpg;0;0;1;0.02461825;102.4521;186.7075;359.6641;75.20494;0.06968264
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_768.jpg;0;0;1;0.02094603;102.4521;186.7075;359.5735;75.20502;0.06176382
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_835.jpg;0;0;1;0.01715156;102.4521;186.7076;359.5207;75.20503;0.05495868
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_901.jpg;0;0;1;0.01159189;102.4521;186.7076;359.483;75.20516;0.04527143
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_00_969.jpg;0;0;1;0;102.4521;186.7076;359.4559;75.20518;0.02833659
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_035.jpg;0;0;1;0;102.4521;186.7076;359.4504;75.20519;0.0151289
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_102.jpg;0;0;0;0;102.4521;186.7076;359.4558;75.20519;0.002854741
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_168.jpg;0;-0.2000438;0;0;102.4519;186.7072;359.4706;75.16615;359.989
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_234.jpg;0;-0.4004158;0;-0.0280828;102.4514;186.7056;359.4659;75.1058;359.9832
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_302.jpg;0;-0.5994095;0;-0.0547006;102.4506;186.7025;359.4396;75.03268;359.9815
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_368.jpg;0;-0.8005804;0;-0.08336718;102.4482;186.6939;359.3373;74.94525;359.9925
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_434.jpg;0;-0.999708;0;-0.1329351;102.4455;186.6838;359.212;75.00922;0.001077738
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_502.jpg;0;-1;0;-0.2002647;102.4419;186.6698;359.0396;75.20995;-0.0003862267
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_568.jpg;0;-1;0;-0.2350137;102.436;186.647;358.7953;75.23332;-0.001072457
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_635.jpg;0;-1;0;-0.2929813;102.4309;186.6274;358.684;75.16299;-0.002388234
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_701.jpg;0;-1;0;-0.3523183;102.4262;186.6087;358.7863;75.12776;-0.0008315886
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_769.jpg;0;-1;0;-0.4223659;102.4179;186.5768;358.8648;75.04962;0.001275868
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_835.jpg;0;-1;0;-0.4644772;102.4107;186.5489;358.8636;75.3152;0.001040021
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_902.jpg;0;-1;0;-0.5314642;102.4025;186.5175;358.8162;75.28075;-0.0001905523
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_01_967.jpg;0;-1;0;-0.5649558;102.3907;186.4716;358.763;75.34689;0.0005898015
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_035.jpg;0;-1;0;-0.6254302;102.381;186.4342;358.761;75.57523;0.0007143352
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_100.jpg;0;-1;0;-0.6961684;102.371;186.3944;358.7905;75.7831;-0.0002224576
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_168.jpg;0;-1;0;-0.7338573;102.3568;186.3373;358.817;75.83767;-9.52027E-05
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_234.jpg;0;-1;0;-0.7863936;102.345;186.2899;358.7904;75.88839;-0.0004671983
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_301.jpg;0;-1;0;-0.8588902;102.3325;186.2393;358.7575;75.91032;-0.0002680813
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_368.jpg;0;-1;0;-0.9114455;102.3148;186.1678;358.7418;75.94854;-0.001370037
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_434.jpg;0;-1;0;-0.9626948;102.3009;186.1114;358.7642;75.94822;-0.0008017464
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_500.jpg;0;-1;0;-1.021421;102.2864;186.0523;358.7885;75.93748;-0.001049069
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_568.jpg;0;-1;0;-1.069824;102.2657;185.9682;358.7784;75.94991;-0.001126637
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_634.jpg;0;-1;0;-1.117806;102.2494;185.902;358.7708;75.96052;-0.0006399305
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_702.jpg;0;-1;0;-1.181845;102.2324;185.8331;358.7652;75.93558;-0.001193666
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_767.jpg;0;-1;0;-1.229931;102.2087;185.7368;358.7617;75.92712;-0.001170557
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_834.jpg;2.957546;-1;0;-1.278414;102.1914;185.661;358.7613;75.61708;-0.005410481
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_900.jpg;5.939073;-1;0;-1.339432;102.1751;185.5824;358.7601;74.83136;359.9836
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_02_968.jpg;8.95349;-1;0;-1.378689;102.1552;185.4734;358.7722;72.95409;359.947
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_034.jpg;11.95564;-1;0;-1.420591;102.1409;185.3893;358.8042;70.93515;359.928
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_100.jpg;14.93722;-1;0;-1.465724;102.1261;185.3037;358.8478;68.41528;359.9286
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_167.jpg;15;-1;0;-1.491789;102.1019;185.1866;358.85;64.72154;359.9893
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_234.jpg;15;-1;0;-1.530574;102.0789;185.097;358.8144;61.88685;0.05882891
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_300.jpg;15;-1;0;-1.57625;102.0507;185.0074;358.7964;59.05119;0.156601
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_368.jpg;15;-1;0;-1.603984;102.0056;184.8896;358.9205;55.41368;0.2404591
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_434.jpg;15;-1;0;-1.653809;101.9657;184.8007;359.0538;52.53862;0.2721497
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_500.jpg;15;-1;0;-1.707737;101.9203;184.7117;359.1497;49.57563;0.3547918
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_568.jpg;15;-1;0;-1.738712;101.8506;184.5941;359.2431;45.6039;0.5274805
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_634.jpg;15;-1;0;-1.775943;101.7921;184.5082;359.3641;42.68081;0.6479973
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_699.jpg;15;-1;0;-1.825565;101.7283;184.4242;359.5374;39.69907;0.7371162
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_766.jpg;15;-1;0;-1.864441;101.6336;184.3146;359.7182;35.59;0.8943307
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_834.jpg;15;-1;0;-1.89825;101.5557;184.2353;359.8334;32.4863;1.038327
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_900.jpg;15;-1;0;-1.941897;101.4725;184.1592;359.9727;29.4191;1.15507
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_03_967.jpg;15;-1;0;-1.980365;101.3511;184.0595;359.9868;25.24204;1.141673
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_034.jpg;15;-1;0;-2.007064;101.2525;183.9892;359.8882;21.88081;1.124216
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_100.jpg;15;-1;0;-2.009734;101.1508;183.9259;359.8783;18.64462;1.085443
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_167.jpg;15;-0.7986501;0;-2.017177;101.0098;183.8518;359.9088;14.18424;1.051926
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_234.jpg;13.50775;-0.6000345;0;-2.007946;100.9009;183.8044;359.9389;11.01795;1.094265
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_300.jpg;10.55689;-0.4033104;0;-1.974727;100.7981;183.7619;0.3534567;7.87291;0.8516179
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_366.jpg;7.553905;0;0.09971195;-1.910488;100.6763;183.7112;1.619606;2.788307;0.216453
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_433.jpg;4.55636;0;0.2995483;-1.828629;100.599;183.6707;3.146047;356.9532;359.6056
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_499.jpg;1.567152;0;0.4988288;-1.612288;100.5385;183.6364;5.187715;350.1366;359.3388
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_566.jpg;0;0;0.7003422;-1.032722;100.5044;183.6369;7.746581;344.811;0.5075984
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_633.jpg;0;0;0.8996986;-0.6572517;100.4956;183.6434;9.164193;343.0338;1.162123
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_699.jpg;0;0;1;-0.4659809;100.4894;183.6485;10.25717;341.7831;1.490846
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_767.jpg;0;0;1;-0.3360315;100.4814;183.652;11.14555;340.4457;1.376068
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_833.jpg;0;0;1;-0.2715796;100.4799;183.6533;11.48905;340.239;0.9102613
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_900.jpg;0;0;1;-0.1627433;100.479;183.6513;11.41499;340.3745;0.1950231
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_04_967.jpg;0;0;1;0.2322424;100.4793;183.655;10.59313;340.4813;359.6384
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_033.jpg;0;0;1;0.271039;100.4795;183.6585;9.515047;340.498;359.4446
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_100.jpg;0;0;1;0.3937715;100.4798;183.6628;7.993816;340.4753;359.474
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_167.jpg;0;0;1;0.4703481;100.4779;183.6611;5.764691;340.5195;359.1463
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_233.jpg;0;0;1;0.462378;100.4771;183.6566;4.283669;340.4132;358.4938
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_299.jpg;0;0;1;0.4371573;100.4758;183.6509;2.94068;340.5662;357.6032
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_368.jpg;0;0;1;0.3996783;100.4747;183.6437;1.475521;340.6347;356.0972
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_433.jpg;0;0;1;0.4132442;100.4748;183.6411;0.540172;340.4846;354.9885
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_499.jpg;0;0;1;0.3470592;100.4762;183.6411;359.7874;340.2229;354.1913
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_566.jpg;0;0;0;0.2485016;100.4789;183.6405;359.1547;339.8339;353.597
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_633.jpg;0;0;0;0.1319513;100.4797;183.6407;358.9035;339.6702;353.4387
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_699.jpg;0;0.2002761;0;0.112269;100.4907;183.639;359.1341;339.6814;353.6549
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_767.jpg;0;0.3989165;0;0.1746069;100.5152;183.6343;359.8402;340.1591;354.4238
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_833.jpg;0;0.59972;0;0.285462;100.5402;183.6283;0.5707682;340.2901;355.4431
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_899.jpg;0;0.8004299;0;0.4457679;100.566;183.6229;1.098036;340.4826;356.8363
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_05_966.jpg;0;1;0;0.5509318;100.6012;183.6131;1.596642;340.2007;359.0706
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_033.jpg;0;1;0;0.6654074;100.6313;183.5989;1.782736;339.9632;0.5564468
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_099.jpg;0;1;0;0.6987192;100.6555;183.5819;1.520069;340.3716;1.558063
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_166.jpg;-1.488462;1;0;0.6811971;100.6855;183.5631;0.7416431;340.5065;2.488158
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_233.jpg;-4.486914;1;0;0.6619606;100.7092;183.5503;0.0403423;340.238;2.841691
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_298.jpg;-7.492762;1;0;0.6838525;100.7373;183.5339;359.5394;339.7519;2.767689
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_366.jpg;-10.50645;1;0;0.7071291;100.784;183.5055;359.3369;338.6504;2.062651
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_432.jpg;-13.48926;1;0;0.7278165;100.8254;183.479;359.5159;337.5625;1.111688
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_499.jpg;-15;1;0;0.8854105;100.8788;183.4493;0.03934502;336.7694;0.1548958
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_565.jpg;-15;1;0;0.942569;100.9548;183.4097;0.6558033;335.2761;359.2113
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_633.jpg;-15;1;0;0.9641007;101.0094;183.3799;0.8918687;334.1308;358.7474
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_699.jpg;-15;1;0;0.9879553;101.0627;183.3517;0.9440791;333.1783;358.5821
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_766.jpg;-15;1;0;1.015593;101.1299;183.3151;0.7194787;331.886;358.8198
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_833.jpg;-15;1;0;1.065267;101.1793;183.2833;0.4187247;330.6082;359.1631
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_900.jpg;-15;1;0;1.179725;101.2327;183.2447;0.2133608;329.1756;359.4629
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_06_966.jpg;-15;1;0;1.227;101.3094;183.1857;0.1288962;327.4725;359.7466
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_033.jpg;-15;1;0;1.274219;101.3698;183.1368;0.1679066;326.1606;359.8926
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_099.jpg;-15;1;0;1.334399;101.4324;183.0839;0.2833342;324.798;359.9839
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_166.jpg;-15;1;0;1.378681;101.5179;183.0072;0.5160553;322.8803;0.00689302
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_232.jpg;-15;1;0;1.423153;101.5834;182.9458;0.7181401;321.4006;-0.004288254
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_300.jpg;-15;1;0;1.482323;101.6496;182.8808;0.9309404;319.8859;359.966
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_366.jpg;-15;1;0;1.526742;101.7383;182.789;1.20767;317.8199;359.9032
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_432.jpg;-15;1;0;1.568771;101.8037;182.7186;1.280591;316.2279;359.9268
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_500.jpg;-15;1;0;1.633983;101.8676;182.6457;1.231407;314.6119;-0.005269053
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_567.jpg;-15;1;0;1.679633;101.952;182.5406;1.214971;312.4713;359.9742
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_633.jpg;-15;1;0;1.722423;102.015;182.4575;1.212977;310.8413;359.9266
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_698.jpg;-15;1;0;1.780707;102.0771;182.3712;1.177897;309.1776;359.8846
C:\cygwin64\home\hp\robond\RoboND-Rover-Project\data\IMG\robocam_2018_12_05_03_03_07_766.jpg;-15;1;0;1.824792;102.1579;182.2509;1.082502;306.9246;359.8216
